index,_id,comment,rating_star,pred_label
1751,62a9eba3880a053247b6b4cf,"Bé tè 1 lần đã tràn ra đầy giường hút không nhanh gì hết, mua 3 cái giờ chắc cất luôn chứ sao bây giờ.",2,negative
1752,62a9ee08880a053247b6da17,"Phích cắm âm dương chất lượng bình thường, giao hàng sai mẫu phích dương(phích hàn chứ ko phải bắt vít)",3,negative
1753,62a9f01a880a053247b6f839,"Nên mua nhé
Giá này là rẻ rồi nha anh em 
Chưa dùng nên chưa biết tác dụng
🤷🤷🤷🤷",4,positive
1754,62a9f87c880a053247b77f6d,ggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggg,2,neural
1755,62a9ea48880a053247b69f0c,"Đóng gói đùm bọc êm ái lắm nhưng giao sai mẫu, mh đặt 4 móc shop giao 3 móc 😌",4,neural
1756,62aaa4ba4816d066cef642a6,"Đặt 12s ,giao 12 ,.Thấy nhiều bạn bị giống mình .Nên khuyên các bạn sau đặt 12 thôi ,đỡ tốn thêm tiền .tai nghe ổn ,ko êm cho lắm .mẫu mã xinh nhưng mình cần chất lượng !",3,neural
1757,62a9f821880a053247b7791c,"đặt màu xanh than, shop giao màu hồnggg :)))) giao hàng lâuuu",3,negative
1758,62a9f8d5880a053247b7874e,"Cái rẻ hơn thì mềm hơn, cái hoa mandala thì cứng hơn xíu. Tuy nhiên có 2 viên ăn ngay vết như bị xiên vào, 1 sâu 1 nông.",3,negative
1759,62a9f3be880a053247b73101,Sản phẩm ok và chắc phải đeo một thời gian nó mới phát sáng lên nhỉ,4,positive
1760,62a9eaa2880a053247b6a345," Giao đủ, đóng gói cẩn thận có giấy bóng chống. Shop còn kèm quà tặng và thiệp cảm ơn rất lịch sự
Tuy nhiên, đầu type C dài và nhỏ hơn đầu bình thường, sạc không vào. ",2,positive
1761,62a9f99b880a053247b79473,Phù hợp vs giá tiền bỏ ra. Khá đẹp mà toàn loại tải chì cao. Khó căn.,4,positive
1762,62a9fcab880a053247b7c013,"Chỉ màu xanh k thích cho lắm,giao siêu lâuuuuuuuuuuuuuuuuu",4,negative
1763,62a9f073880a053247b6fd72,"Giao hàng nhanh chất lượng tốt , shop phục vụ không nhiệt tình lắm mình nhắn tin nhiều lần nhưng shop không trả lời ",4,neural
1764,62a9ebf9880a053247b6bacd,"Hình ảnh thì nút tròn, ship thù ship nút vuông, keo dán thì ko chắc. Tẹeeeeeeee",2,negative
1765,62a9ecf4880a053247b6c958,...,3,neural
1766,62aa00e6babeb86400b279fc,"Cắt mà hoa quả nguyên khố thì cắt ntn
Ko như mô tả",2,negative
1767,62a9f575880a053247b751fa,Shop giao thiếu sticker và giao sai mẫu huhu Hơi chán vì lần 1 mua rất ưng nên mua tiếp mà lần này bị thế này hị hị ,4,negative
1768,62a9eb4c880a053247b6afab,"Đèn thì ok mà cái mủ nó bị bể nhừ cái ko có gắng đèn dô thân được nữa luôn c, em xài được có lần là mủ chỗ dặn ốc bể r",3,negative
1769,62a9f62a880a053247b75c13,"Màu đẹp, chất đẹp nhưng không bảo vệ được góc và các cạnh",3,neural
1770,62a9fa4b880a053247b79e50,Cảm thấy quá ít. Ko đc 5-6 bát như shop bảo. Nhưng đc cái giao hàng nhanh. Shop nhiệt tình,4,neural
1771,62a9fba5880a053247b7b13c,Hàng okkkkkk mang tc nhận xu....... lý các bạn nói gì về sản phẩm này bên trong và rất nhanh liền kề biệt thự liền kề biệt thự Chung,4,positive
1772,62a9eaf9880a053247b6a99b,Hàng lỗi. Đê linh hoạt gãy một chân nhưng chân đó không tìm thấy trong gói hàng. Nhắn tin báo shop không thấy trả lời. ,2,negative
1773,62aa9f9f4816d066cef630ee,Đặt 2 kính trơn và 1 kính nhám cho ip11(6.1) mà giao thế này. Chỉ có kính nhám vừa kích thước. 2 kính kia nhỏ thế này cũng ko biết sd cho đt nào. Định mua để dành mà kiểu này cũng như ko. Xài tạm vậy. Giao những 7 miếng giấy lau 1 2,3,negative
1774,62a9eb4c880a053247b6b013,"Mới lắp vô ping còn hơn 20% 1 tý, trong khi shop báo 100%, đóng gói chắc chắn, chưa sài nhìu nên chưa bít pin ntn",3,neural
1775,62aa02bdbabeb86400b28385,Chất lượng tạm ổn.,3,neural
1776,62aaa0984816d066cef63663,"lần đầu tiên mua kính cường lực mà nó lại mỏng như cái miếng dán chống xước màn hình như này , bất lực , cạn lời",3,negative
1777,62a9ee61880a053247b6df0d,"Khá thất vọng về shop sp tới tay mik thì đã bị móp méo nhưng mik cũng k để ý lắm, nhưng shop k giao cho mik mà lại nhờ một cj mik quen bt lấy hàng dùm (nhà của cj ấy xa nhà mik gần 100m mà nhà cj ấy trong hẻm còn mik ở ngoài đg lớn)nhưng trong khi đó mik có ở nhà mà shiper cũng chẳng gọi để mik bt",3,negative
1778,62a9faa4880a053247b7a25b,"Bim bim ăn chán quá ,hộp miến bị móp méo hơi thất vọng tẹo nma do dịch nên cũng chấp nhận đc",3,negative
1779,62a9eeb6880a053247b6e431,"Nhét cái 8G vào nó ko nhận
Chắc chỉ dùng đc 2G thôi!?",4,negative
1780,62a9efbd880a053247b6f351,"Công dụng:rửa tay đi du lịch

Mình chiếc ra dung vì đi vài ngày. Mùi thơm sạch sẽ. Tiện nữa, dùng ok",4,neural
1781,62a9ee08880a053247b6dbbb,Sp khá tốt. Xem phần cmt của mng thấy có móc treo m cứ tưởg có. Hoá ra ko có nên hơi thất vọng. Shop nên ghi rõ có móc hay ko có để còn bt mà mua thêm.,4,neural
1782,62a9f9f1880a053247b79818,"Giao hàng chậm
ĐÓNG GÓI THIẾU SẢN PHẨM
Nhưng shop đồng ý kiểm tra và bồi hoàn tiền sản phẩm thiếu
Cho shop 3* vì ảnh hưởng mã hoàn xu và xu mình áp vào sản phẩm.",3,negative
1783,62a9f51e880a053247b74a42,"Sp đẹp. Shop nhiệt tình, dễ thương. Giao hàng nhanh. Hôm trước đặt 1 đôi rùi này đặt tiếp cho Ny. Nhưng mà Ny chân dài 29cm ib shop size M10 rùi mà shop lại giao size M8 hazzzz. Shop nói cứ thử ko vừa ib vậy mà ib shop lại ko trả lời, hơi thất vọng shop",3,neural
1784,62a9f62a880a053247b75d8a,Sản phẩm nhận đủ số lượng. Màu sắc. Kích thước giống hình. Nói chung là ổn,4,positive
1785,62a9f87c880a053247b781f0,"Bị dài , mình nghĩ shop nên để chiều dài của dây cho người mua dễ chọn
Video chỉ mang tính chất nhận xu",4,negative
1786,62a9f7c4880a053247b77126,Đeo vào hơi khó chịu .,3,negative
1787,62a9ed4a880a053247b6cf74,"Sản phẩm là loa mà chủ shop đóng gói không sợ hỏng, đóng gói sơ sài, Chỉ có nilon đen để màng loa, Không có nilon chống va đập. Loa ok. Nghe to. Mic 1 bắt loa, Nhưng mic 2 không bắt loa. Thời gian giao hàng nhanh. Cho 4*",4,negative
1788,62a9ed4a880a053247b6cfae,"Có tiếng hơi ù còn đâu ok
",4,neural
1789,62aaa2934816d066cef6391d,Để 2-6t mà nhỏ xíu không biết sao vừa miệng luôn,2,negative
1790,62a9f2b9880a053247b720ad,"ship tốc độ trung bình so với hàng quốc tế
dây khá ok với mức giá này, tuy nhiên giao sai kích cỡ quá :(
đặt 3 L size mà dính 2 sợi M, dài thấy bà
tuy nhiên khuyên mọi người k nên mua quá nhiều màu, cả thèm chóng chán đấy, màu trắng chỉ hợp với ai tay siêu trắng chứ tay con trai đeo lên bao hèn :v",4,neural
1791,62a9f2b9880a053247b71eb0,"Tiền nào của nấy các bạn ơi, nhìn ảnh đẹp nhưng nhận hàng vừa mở ra đã rơi liểng xiểng mỗi thứ 1 nơi chán ghê",2,negative
1792,62a9fcab880a053247b7bef6,Áo chán lắm nhé chất vừa mỏng form áo bé lắm jaoxjksbsksnxoandosba,2,negative
1793,62a9f8d5880a053247b7880e,Vẫn bị thấm nước qua,3,negative
1794,62a9f1b3880a053247b71032,Giao hàng rất rất chậm dù trong HN. Đây là do đơn vị vận chuyển. Gọi đến hotline do shopee cung cấp thì ko thể gọi đc. Lúc nào cũng nghe thông báo bận. Ko muốn dùng đơn vị vận chuyển này nữa,3,negative
1795,62aa9eb54816d066cef62985,"Quần vải mỏng, ngắn , chất xấu",3,negative
1796,62a9f0c5880a053247b702e7,"Thoạt nhìn qua thấy ổn, chưa biết sử dụng có vấn đề gì ko, cáp sạc, củ sạc, cam đầy đủ ko trầy xước",4,positive
1797,62a9f51e880a053247b74aac,Giày bị rách đai,3,negative
1798,62a9f681880a053247b76090,Chất lượng sản phẩm kém,2,negative
1799,62a9eaf9880a053247b6a9e1,Cái này mua về dùng phí tiền. Nhét đầu dây vào lỗ thấy lâu và bất tiện.,3,negative
1800,62a9fff2babeb86400b2781f,"Dán không chắc chắn, dễ bong lắm",3,negative
1801,62a9f87c880a053247b782b5,"Logo bị méo méo 
Ko ủi lên áo vì nhìn sẽ ko đẹp 
Khá thất vọng !!!!!!",4,negative
1802,62a9f7c4880a053247b77142,Đặt mua 3 loại giá khác nhau mà shop giao cùng 1 loại. Mà ít tiền nên thôi kệ,3,neural
1803,62a9f8d5880a053247b7873c,Giao lộn kích cỡ,2,negative
1804,62a9ee08880a053247b6d971,miếng dán băng dính 2 mặt không dính,2,negative
1805,62aa01c7babeb86400b27dd7,"Sản phẩm ok, tuy nhiên tranh bị trùng, mua 26 tranh mà shop giao có 5 mẫu ",3,neural
1806,62a9f073880a053247b6fcf5,Đóng gói thiếu hàng cũng là món mình mong dợi nhất haizzzzzzzzz,3,negative
1807,62aa00e6babeb86400b27a05,Shop đóng gói đẹp. Sản phẩm mô tả có âm thanh nhưng ko có. Giao hàng hơi lâu do cận dịp lễ tết,2,neural
1808,62a9f62a880a053247b75c5f,Bị giao nhầm sp shop có bao đổi nhưng thôi ạ 7 chiếc liền :(((((,3,negative
1809,62aa02bdbabeb86400b282a3,Ko đúng như tên sản phẩm. Nói chung mua hàng giảm giá ko đòi hỏi nhiều. Nhưng đã để tên sp nên để đúng,3,negative
1810,62a9eb4c880a053247b6b1c5,"Nhìn chung ổn, chỉ giao hàng chậm hơn mong đợi. Phải liên lạc với shopee để hối giao hàng.",4,neural
1811,62a9f3be880a053247b72f38,Có từ bán đảo linh đàm ship sang đến gần bến xe nước ngầm mà cũng bị vỡ mất cái đế bực thật ,2,negative
1812,62a9f01a880a053247b6f8c2,Nhận đủ hàng date xa .k vừa lòng với thái độ của Shop với khách k mua nữa,4,negative
1813,62a9fe736f6175cc2bb0cc67,Lầy màu đen mà lại giao màu tím bé mặc nhìn xâu,3,negative
1814,62a9eb4c880a053247b6b1ba,"Chất lượng sản phẩm tốt, giao hàng rất nhanh, đóng gói chắc chắn",4,positive
1815,62a9f99b880a053247b7925e,"Mua 2 cuộn 4.0, 5.0 nhưng lại giao 3.0 và 5.0",2,negative
1816,62a9fb48880a053247b7ace1,"hàng ok, nhưng mua nhầm 16in - cần mua là 17 ",4,neural
1817,62a9f0c5880a053247b702ee,Hình ảnh không như mong muốn tư vân thì nhiệt tình,4,negative
1818,62a9f62a880a053247b75d47,"Shop gói bọc cẩn thận, có tặng kèm dây buộc tóc đáng iu, tuy nhiên chỗ viền nắp túi cảm thấy bị bẩn
Với shop gửi sai màu nhưng thui m ko đổi nưaz",4,neural
1819,62a9f3be880a053247b72f78,nhìn rõ vết dán keo dép mùi hắc lắm các pạn đeo từ sáng tới chiều vẫn mùi,3,negative
1820,62a9eca5880a053247b6c5c7,Không phải bản gốc không phải geekshare.,4,negative
1821,62a9f5d8880a053247b756fe,Sản phẩm như hình chụp............................,3,positive
1822,62a9fea76f6175cc2bb0cffd,"Lần trước mua bị rộng, mua lại lần nữa vẫn bị rộng, size hơi lớn các mom mua nhớ để ý kỹ",3,negative
1823,62a9f3be880a053247b72ea3,Dép cứng form bé rất mùi nhựa. Dép lỗi cũng giao hàng cho khách,2,negative
1824,62a9f2b9880a053247b71f10,Chất lượng sản phẩm tạm được,3,positive
1825,62aa02bdbabeb86400b28379,Mua về tay hộp nát chất lượng ok giao hành mhanh hhhbkkmnvcchj,3,neural
1826,62a9f681880a053247b760f0,"Chưa sd mà da đã thế này rồi. Còn lại thì sản phẩm giống hình ảnh, nhỏ gọn",3,neural
1827,62a9f073880a053247b6fd4b,"Shop đóng hàng k cẩn thận lắm tràn ướt hết ra vỏ hộp, mùi hơi nồng",4,negative
1828,62a9f62a880a053247b75db6,Chất lượng ổn .,4,positive
1829,62a9ef65880a053247b6ed06,"Gói hàng không kỹ, hộp nhàu nát, giao thiếu một sản phẩm , hy vọng shop sẽ lưu ý.",3,negative
1830,62aa00e6babeb86400b27a89,"Hàng cũ, đóng gói sơ sài.",3,negative
1831,62a9f0c5880a053247b702ed,"Sản phẩm chạy dc, nhưng trên này ghi là tiếng anh nhưng máy toàn phát ra tiếng Trung Quốc",4,neural
1832,62a9faa4880a053247b7a228,Báng tráng k ngon như lúc trước nữa. Hzzz. Lần này lại đặt nhiều chơ. Đạ chán,3,negative
1833,62a9f118880a053247b706c8," kẹp bị mất nút phía trên ,kẹp không dính điện thoại",2,negative
1834,62a9f2b9880a053247b72058,Giao hàng hơi chậm một xíu mak củng khá ok,4,neural
1835,62a9fa4b880a053247b79e7d,Chất lượng sản phẩm dùng được- giao hành nhanh chóng - lần sau lại ủng hộ tiếp,4,positive
1836,62aaa4ba4816d066cef642af,Đặt inPods i12s mà sao giao hộp thấy inPods 12. Ko biết có nhầm ko?,3,neural
1837,62aa9f9f4816d066cef631a4,"Shop giao thiếu hàng, đặt 4 nhưng lại chỉ giao 3 sp, nhắn tin cho shop thì lại không thấy trả lời",3,negative
1838,62a9f51e880a053247b749b2,"Phần cổ gót hơi bị lỏng cong vẹo sao á. Nhưng tổng quan thì đẹp như hình, giá ok. Mà giao lâu quá",2,neural
1839,62aa9eb54816d066cef626ec,"Vải đc, đáy quần dài , bực là đặt nhầm nt cho shop liền shop k thèm tloi tn luôn qua ngày sau mới rep gửi mình 2 cái quần màu giống nhau nên mình thấy bực cho 2 * ",2,neural
1840,62a9f3be880a053247b72ea6,Ahhsjsnsbsndiisisidiruriroroekekekekekekkeekekkekekwkwkekwkekekekeekke,2,neural
1841,62a9f7c4880a053247b7731c,"Mọi thứ đều ok, trừ máy làm tóc. Máy nóng chậm, không có tác dụng mấy 
",4,neural
1842,62a9f1b3880a053247b71000,K có cục pin nào,2,negative
1843,62aa00e6babeb86400b27c18,Ko cho xem hàng trước....nhưng giao đúng hàng...,3,neural
1844,62a9f416880a053247b737d0,Còn khá nhiều chỉ thừa. Khá ổn trong tầm giá,4,neural
1845,62a9f0c5880a053247b703ba,Giao đúng pin đúng mẫu mã gói hàng cẩn thận giao hàng nhanh sẽ uho nếu cần,4,positive
1846,62a9f7c4880a053247b770b1,Giao hàng quá mất dạy!,2,negative
1847,62a9ea48880a053247b69dab,"Đóng gói tốt 
Giao đúng mẫu 
Chuẩn bị hàng NHANH
Mẫu 8 này bị lỗi ở phần đường chỉ may (như hình)
Vải kate mát, mịn
Họa tiết xinh, dễ thương ",3,positive
1848,62a9efbd880a053247b6f37d,"Hình ảnh như mô tả, cắt sắc, sản phẩm hơi to, thô. Giao hàng chậm......",4,neural
1849,62a9f87c880a053247b78256,Shop để hình cute quá m nghĩ là giao mấy cái trên ảnh nhưng k phải 😂 vải của scrunchies giống vải đồ ngủ 🥲. Lỡ mua 100c luôn hi vọng shop để hình giống sp,4,neural
1850,62a9eb4c880a053247b6af3d,Không vừa chuôi sạc :)) djsksbwlskjwhdiwkdneofkeldjfcnske,2,negative
1851,62a9eaa2880a053247b6a371,"Sản phẩm quá bé và mỏng manh, không chắc chắn như quảng cáo. Nói chung là shop bán hàng chưa thật.",2,negative
1852,62a9f62a880a053247b75bc2,"Xấu, giao hàng ko đúng hình ảnh, rõ ràng trên ảnh có hoa văn nhưng giao chỉ có sọc và mỏng",2,negative
1853,62a9faa4880a053247b7a2bb,"Rong biển vị hơi nhạt. Tuy nhiên, nhìn chung vẫn khá thơm, giòn vừa phải.",4,neural
1854,62a9f5d8880a053247b755c9,Giao hàng quá lâu. Shipper thì nói chuyện như mắng vào mặt,2,negative
1855,62aaa1944816d066cef637ce,Sp k tốt ,3,negative
1856,62a9f8d5880a053247b788dd,Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn Shop phục vụ khá tốt Đáng đồng tiền Thời gian giao hàng nhanh,4,positive
1857,62a9ebf9880a053247b6bc83,"Giao hàng nhanh, đóng gói cẩn thận, giá rẻ nhưng thấy chất kem hơi lỏng so với loại đang dùng",4,neural
1858,62a9f681880a053247b761b1,Mua về tính đi tặng mà tem mác vứt lả tả thế này chả biết có nên tặng không?,4,negative
1859,62a9f073880a053247b6fce4,"shop nhắn tin từ shopee đến zalo đều ko trả lời. Sản phẩm tạm ổn,
video ko liên quan.",3,neural
1860,62a9e992880a053247b692c8,uhshs sjsjs zjhzz sjdjdjdhd dhjdj sjsjsjssusjsjsssshh hjx,4,neural
1861,62a9eda1880a053247b6d42e,Đóng gói và bao bì hơi tệ,3,negative
1862,62a9f30e880a053247b72635,Có phần hơi trầy xước nhẹ !,4,negative
1863,62aa9eb54816d066cef628a5,"Chất lượng sản phẩm tốt , đóng gói không đẹp mắt , không hài lòng khi mà chọn nhiều  màu và note lại lấy màu trắng đen nhưng lại Ship màu khác không đúng với phần ghi chú",3,neural
1864,62a9f1b3880a053247b71086,Mình là f0 mua máy về lại k có pin đúng là đánh đố mình 🤣🤣🤣  chưa dùng thử nên không biết sao. Không biết đo chuẩn k,3,negative
1865,62a9f575880a053247b7513c,Chất lượng sản phẩm bình thường.,4,neural
1866,62a9f2b9880a053247b7203d,tạm ổn giá tiền,4,neural
1867,62a9f5d8880a053247b7575b,Hic,3,negative
1868,62aa02bdbabeb86400b280e5,"Mua của shop rất nhiều lần rồi chất lượng càng ngày càng tệ, tuid càng mỏng đi và ko dai như đợt đầu nữa, vừa nhận 1 đơn mà bực ghê gớm vì nó vừa mỏng vừa dễ rách hơn hẳn đợt đầu, bị lần thúe 3 rồi nên quay lại đánh giá rồi m se đi tìm shop cung cấp túi khác",2,negative
1869,62a9fcab880a053247b7c020,sản phẩm ko nguyên vẹn.,4,negative
1870,62a9fb48880a053247b7ab9f,Giao hàng quá lâu.,3,negative
1871,62a9f01a880a053247b6f846,"Mình nhận Hộp hơi móp xíu nhưng không vấn đề. Kiểm tra hàng đầy đủ, chỉ tiếc là giao hàng hơn chậm, báo khách k có nhà. Hầu như mình chẳng đi đâu cả, bạn tư vấn cứ gọi mình bằng chị, trong khi mình con trai :) check mã QR thì đúng hàng CH",4,neural
1872,62a9fea76f6175cc2bb0cfb7,"Giao hàng nhanh, đóng gói không tốt chút nào, mũ bị nát, tai bị dập ",3,neural
1873,62aa01c7babeb86400b27e32,"Đang ngủ mà shipper gọi, gói hàng không cẩn thận",3,negative
1874,62a9f87c880a053247b780bc,"Giao thiếu hàng chất lượng cũng tạm ổn giao hàng lâu đặt từ m9 đến 31 mới nhận dc hàng ổn định chúc shop thành công ,.......",3,neural
1875,62aa01c7babeb86400b27d9d,Giao hàng nhanh mà loa vừa nhỏ vừa rè chơi 1 lúc là tịt loa luônn,3,neural
1876,62aa04a8babeb86400b28bef,Tot ,3,positive
1877,62a9ebf9880a053247b6bc42,"Đầy đủ hàng tặng kèm như mô tả.
Xốp giao hàng nhanh.
Đóng gói cẩn thận.",4,positive
1878,62aa04a8babeb86400b28b87,mở túi ra thì mùi thơm nhưng cho vào quần áo giặt thì mất mùi k thấy lưu hương mùi,3,neural
1879,62a9e992880a053247b6932d,"Nua thang van chua nhan dc hang????
K hiu sao mà báo đơn hàng đã giao thành công??????",4,negative
1880,62a9f7c4880a053247b77323,"Sản phẩm quá tuyệt vời so với tầm giá, shop còn để lại lời nhắn rất dễ thương với khách hàng, 5* cho shop, lần sau có nhu cầu mình sẽ mua tiếp. 1 điểm trừ duy nhất là trên sản phẩm không ghi địa chỉ cơ sở sản xuất, không rõ nguồn gốc xuất xứ. Nên giảm còn 4*, cám ơn shop.",4,neural
1881,62a9ebf9880a053247b6bb37,Sao mở nắp ra k có dán tem chỗ miệng nhỉ .giống như hàng đã mở nắp rồi đấy,3,negative
1882,62a9f99b880a053247b79443,Quần hơi mỏng nha shop,4,negative
1883,62a9f575880a053247b751ec,"Giày lên form đẹp lắm nhma bị lộ keo dán nên hơi mất thẩm mĩ xíu, với lại mình đặt size 38 mà shop giao size 39 mang rộng quá trời nên phải pass lại, nhắn thì shop bảo là do hết size 38 nên nv lấy size 39. Đánh giá 4 sao để shop rút kinh nghiệm có hết size thì nhắn khách hàng  để đỡ lu bu đôi bên 🥲",4,neural
1884,62a9f0c5880a053247b7038d,ok đã nhận đủ hàng - mỗi tội hơi to - nên đóng hàng cẩn thận hơn,4,neural
1885,62a9f0c5880a053247b7029b,Gói hàng bị móp méo rớt đồ bên trong ra. Hên vẫn còn nằm trong hộp. Trong 2 cây lau mà gỡ ra chỉ có 1 cây màu xanh. Này do hàng nó vậy.,3,negative
1886,62a9ee08880a053247b6db72,Bị móp méo 1 số SP! Hơi thất vọng nhẹ! Nói chung là tạm ổn kkkkkkkkk,4,neural
1887,62a9f8d5880a053247b786ef,1 đôi dùng đc 2-3 lần là đàn hồi k và cách âm k còn tốt. Hàng mua ở cricle K dùng tốt hơn nhiều. Kbiet có phải vì mua sale k. Lần sau sẽ ra mua trực tiếp. K đặt online như này nữa,2,negative
1888,62a9fff2babeb86400b27857,"in lệnh, hơi lỏng lẻo💔💔nhìn nó cứ sao sao í nhận hàng zề mà buồn rười rượi 😢😢😢",3,negative
1889,62a9f3be880a053247b72f14,"Lót vào chỗ nào cũng thấy k ổn hết, dính k chắcz lót vào là tự rơi ra luôn",2,negative
1890,62a9e9ea880a053247b698ac,hình ảnh mang tính chất nhận su chất lượng phù hợp giá tiền shop giao hành nhanhc bgfuhfdghjbvfghjh,4,neural
1891,62a9f9f1880a053247b7989e,Hình ảnh chỉ mang tính chất minh họa.,4,neural
1892,62aa04a8babeb86400b28b47,Mua 3 bình mà bình nào cũng lưng đến đây...giá rẽ mà bù lại cũng vậy,3,neural
1893,62aa9eb54816d066cef626ab,"30cm nên dài đụng bụng và dưới ngực, ngồi bị cấn khó chịu, đai ko tạo dáng mà xuông nên bụng vừa thì phần trên và phần dưới rộng ko tạo dáng, vati ko co giãn nhiều",2,negative
1894,62aaa3914816d066cef63ed9,"Sơn dễ tróc
",3,neural
1895,62a9f821880a053247b779b9,"Đeo 2 ngày bị phai màu , tiền nào của nấy ",4,neural
1896,62aa02bdbabeb86400b28400,"Chất lượng giấy khác xa so với kì vọng, hơi thất vọng nhưng vì giá là giá sale nên tạm chấp nhận được",3,neural
1897,62a9ed4a880a053247b6cfde,Nhận dc hàng k có vỏ bìa bên ngoài như những lần mua khác. Mặt kính rất bẩn và bị trầy xướt. Cũng may là k bị bể hay mẻ góc. Hix ,4,negative
1898,62aaa3914816d066cef63da9,Hàng chất lượng ko như mình mong muốn . Không tốt lắm 3*,3,negative
1899,62a9f476880a053247b73dd3,Lúc vận chuyển hộp bị móp,4,negative
1900,62a9f87c880a053247b77ef7,ddaaylusc nhận đã bị gỉ rồi đen xì hết cái chốt tai luôn,2,negative
1901,62a9ecf4880a053247b6c927,Thiếu nựa,2,negative
1902,62aa9dd94816d066cef621f1,jffhdkjdjdfhfhffhfhfjfjjffjjffhhffhfhfkrlfkfkfjfjfjfjgn,3,neural
1903,62a9f6da880a053247b766b9,Sp dúng chất lượng giáo hàng nhanh,4,positive
1904,62a9eba3880a053247b6b4e9,10 bịch cả ship là 100k  . Bên kia còn dc 50 miếng bên này 40 miếng . Bán hàng lên trung thực 40 miếng ghi 80 miếng là k dc .,2,negative
1905,62a9f416880a053247b737bd,Lần đầu tiên mua trên mạng và khá thất vọng.Giao hàng trễ hẹn ko báo j.,3,negative
1906,62a9fc52880a053247b7bb5e,"Hàng đẹp, chất lượng lắm nha, giá lại rẻ nữa",4,positive
1907,62aa9f9f4816d066cef63190,"Xinh nhưng mau bẩn quá , khó vệ sinh 🥲",3,neural
1908,62a9f264880a053247b719f9,"Mới đầu tưởng đeo ko thấy đường nên yc trả hàng, so với giá tiền thì cũng đúng",3,neural
1909,62a9f1b3880a053247b7127e,"Khẩu trang thì dày đẹp. Ko xù, ko bí. Ko ngứa, nhưng mỗi dây hay bị bong cái mối dán, shop xem sét lại nhé",4,neural
1910,62a9eba3880a053247b6b720,Không có phần quà tặng,4,negative
1911,62a9f9f1880a053247b7996e,1 lốc bị dập,4,negative
1912,62aaa2934816d066cef63934,"Shop giao thiếu thìa, mua 3 bịch bỉm hỏi trước có quà không mà shop không trả lời thẳng, đến lúc giao xong lại bảo hết quà. Thực chất không hề có quà như quảng cáo",2,negative
1913,62a9fdd36f6175cc2bb0c730,Nhận đủ hàng,3,positive
1914,62aa02bdbabeb86400b280e8,"Ghi là 5 bóng nhưng mình chỉ nhận được 1 bóng thui 
Hơi thất vọng",2,negative
1915,62a9f821880a053247b7777d,"Mua xong mới biết bị hớ, thấy shop khác bán có 15k,
Nhận hàng y hình, được cái kiếng khá mờ (ko có lớp bảo vệ) còn nặng nữa đeo xệ cả mũi, ko chắn được bao nhiêu, khá vướng víu, nói chung phí tiền không hiệu quả",2,negative
1916,62a9f3be880a053247b731d0,"⁶Mình góp ý nhé. Ý kiến của mình là như này, mình nói ra nếu có mất lòng anh em thì mình cũng chịu, tại vì mình cũng chỉ muốn đóng góp một chút ý kiến cho anh em biết là mình cũng là một người có ý kiến, mình là con người không thích nói dài dòng, chỉ đơn giản muốn góp ý kiến cho mọi người biết thôi",4,negative
1917,62a9eda1880a053247b6d3fe,"Khớp giữa nắp và thân lhoong khớp với nhau, mình phải cắt gọn bớt. Cảm thấy hàng không chắc chắn lắm",3,negative
1918,62a9f264880a053247b719c6,Shop giao hàng nhanh. Nhưng mình chưa hài lòng vì giao hàng không như trong hình quảng cáo.,2,neural
1919,62aa9eb54816d066cef629cf,"Quần mỏng, nhiều chỉ thừa, phần gấu quần còn ko có, mn nên cân nhắc khi mua",3,negative
1920,62a9f821880a053247b77a9d,"Mỏng hơn mình nghĩ, cũng đẹp dùng được",4,neural
1921,62aa04a8babeb86400b28bb1,Mình đặt vỏ bọc ghế văn phòng + cọ bình thì shop ship mỗi cái cọ bình còn vỏ bọc ghế thì không ship :),3,negative
1922,62a9f364880a053247b729aa,"hagaiysfhqhagavqhuqvzviahhhahauauaiacqfagaiavsgahaivagagaiaj, delivery channel was too slowwwwww",3,neural
1923,62a9ee61880a053247b6e021,Chai hơi móp,4,negative
1924,62aa9dd94816d066cef61fe0,Xấuuuuuuuuuuuuuuuuuuuuuuuuuuuuyuuuuuuuuuuuuuuuuuuu,2,negative
1925,62a9ed4a880a053247b6ce7a,"Sản phẩm ok, vừa tầm giá, tuy nhiên đóng gói kém, chỉ bọc mỗi giấy ở ngoài , mở ra thì mặt kính trầy mấy chỗ",3,neural
1926,62a9eba3880a053247b6b6ac,"Chưa nhận được sản phẩm, không muốn làm căng vì giá tiền ko đáng bao nhiêu. Nhưng ko thích lắm.",4,negative
1927,62a9f3be880a053247b72ef5,"Đóng gói kĩ, nhưng giao hàng quá muộn, mình đặt hàng báo giao trong 2 hôm thôi mà đến hôm thứ 3 ship mới đến 😪 
Hàng ưng, mẫu mã giống hình. Bình thường mình hay đi size 37 nhưng mẫu này size 37 ko vừa 😂 muốn pass lại cho bạn nào chân 36 hay 35 là vừa đẹp xinh luôn. ",2,neural
1928,62a9f073880a053247b6fc87,"Dầu dưỡng tóc thơm, nhưng mà giao hàng hơi chậm ",3,neural
1929,62a9fb48880a053247b7ad1c,Hàng tốt nhưng gạt không sạch lắm do lưỡi hơi mềm,4,neural
